country,date,fert,gdppc,pop,agr_sh,ser_sh,lfp_female,educatt_primary_fem,educatt_primary_mal,educatt_primary_total,educatt_lsecond_female,educatt_lsecond_male,educatt_lsecond_total,educatt_usecond_female,educatt_usecond_male,educatt_usecond_total,year,decade
Cyprus,2007,1.479,32377.0715210736,1063713.0,4.38500022888184,73.0960006713867,43.3272923116875,89.6873779296875,95.7420196533203,92.6240234375,69.9950790405273,76.947021484375,73.366943359375,60.6901092529297,66.5356597900391,63.5253410339355,2007,2000s
Cyprus,2006,1.498,31469.4618636905,1045507.0,4.26100015640259,73.0940017700195,42.5181860422244,89.4837188720703,95.7995986938477,92.5325698852539,68.5280990600586,75.0675964355469,71.6848983764648,58.4336891174316,64.1658172607422,61.2007484436035,2006,2000s
Cyprus,2005,1.52,30558.4275397877,1027662.0,4.73899984359741,71.213996887207,41.843048998452,88.7256164550781,94.8896026611328,91.6950073242188,65.8453369140625,72.7846603393555,69.1882400512695,55.2817802429199,62.3096694946289,58.6673393249512,2005,2000s
Cyprus,2004,1.545,29566.8294482432,1010408.0,5.10400009155273,71.5189971923828,42.091993025119,85.5253601074219,93.0559005737305,89.1342391967773,63.7181587219238,71.359489440918,67.380126953125,53.5226097106934,61.0686416625977,57.1389083862305,2004,2000s
Cyprus,2003,1.576,28530.9349607537,993563.0,5.18699979782104,71.9380035400391,42.3791836594396,,,,,,,,,,2003,2000s
Cyprus,2002,1.614,28141.5655102803,976964.0,5.25400018692017,71.5640029907227,42.1803290411869,,,,,,,,,,2002,2000s
Cyprus,2001,1.66,27444.1888790571,960276.0,4.83799982070923,71.4670028686523,41.7942618177286,,,,,,,,,,2001,2000s
Cyprus,2000,1.716,26686.7896553853,943290.0,5.40500020980835,70.8259963989258,40.7307989505463,,,,,,,,,,2000,2000s
Cyprus,1999,1.783,25453.7692933358,926046.0,6.25400018692017,69.6139984130859,40.3212769554654,,,,,,,,,,1999,1990s
Cyprus,1998,1.861,24514.9478259468,908702.0,7.24599981307983,68.3249969482422,40.396908601192,,,,,,,,,,1998,1990s
Cyprus,1997,1.946,23388.1573717798,891190.0,8.33300018310547,67.0540008544922,40.4478698871222,,,,,,,,,,1997,1990s
Cyprus,1996,2.036,23111.677998567,873423.0,9.54699993133545,65.3840026855469,39.2753957007446,,,,,,,,,,1996,1990s
Cyprus,1995,2.124,23193.4164024673,855383.0,10.8179998397827,63.6539993286133,39.1029038682221,,,,,,,,,,1995,1990s
Cyprus,1994,2.206,21795.1310759055,837110.0,11.1000003814697,62.7540016174316,39.6230178518001,,,,,,,,,,1994,1990s
Cyprus,1993,2.278,21010.9598203864,818746.0,11.871000289917,60.9949989318848,38.5844414821558,,,,,,,,,,1993,1990s
Cyprus,1992,2.337,21374.8946741352,800611.0,12.1579999923706,59.3390007019043,39.1634959853477,75.5755767822266,88.5189514160156,81.8818817138672,45.4454498291016,57.3615684509277,51.2512512207031,,,,1992,1990s
Cyprus,1991,2.381,20065.079381637,783124.0,12.6269998550415,58.0289993286133,38.4686889705694,,,,,,,,,,1991,1990s
Cyprus,1990,2.411,20440.1027352847,766615.0,,,38.2854467786295,,,,,,,,,,1990,1990s
Cyprus,1989,2.43,19440.8490304518,751047.0,,,,,,,,,,,,,1989,1980s
Cyprus,1988,2.442,18268.124816171,736474.0,,,,,,,,,,,,,1988,1980s
Cyprus,1987,2.45,16993.4802864173,723376.0,,,,,,,,,,,,,1987,1980s
Cyprus,1986,2.456,16045.6215544492,712340.0,,,,,,,,,,,,,1986,1980s
Cyprus,1985,2.458,15650.9963328631,703685.0,,,,,,,,,,,,,1985,1980s
Cyprus,1984,2.453,15104.9178123226,697714.0,,,,,,,,,,,,,1984,1980s
Cyprus,1983,2.438,14069.7034638007,694077.0,,,,,,,,,,,,,1983,1980s
Cyprus,1982,2.415,13436.1815045086,691702.0,,,,,,,,,,,,,1982,1980s
Cyprus,1981,2.385,12823.9027960352,689173.0,,,,,,,,,,,,,1981,1980s
Cyprus,1980,2.354,12718.4886316313,685405.0,,,,,,,,,,,,,1980,1980s
Cyprus,1979,2.328,12157.9302192852,680005.0,,,,,,,,,,,,,1979,1970s
Cyprus,1978,2.312,11148.5055511894,673247.0,,,,,,,,,,,,,1978,1970s
Cyprus,1977,2.31,10382.4521400279,665525.0,,,,,,,,,,,,,1977,1970s
Cyprus,1976,2.323,8923.62077514054,657527.0,,,,,,,,,,,,,1976,1970s
Cyprus,1975,2.352,7359.99849159104,649751.0,,,,,,,,,,,,,1975,1970s
Cyprus,1974,2.393,,642332.0,,,,,,,,,,,,,1974,1970s
Cyprus,1973,2.44,,635107.0,,,,,,,,,,,,,1973,1970s
Cyprus,1972,2.491,,627998.0,,,,,,,,,,,,,1972,1970s
Cyprus,1971,2.547,,620859.0,,,,,,,,,,,,,1971,1970s
Cyprus,1970,2.61,,613618.0,,,,,,,,,,,,,1970,1970s
Cyprus,1969,2.686,,606116.0,,,,,,,,,,,,,1969,1960s
Cyprus,1968,2.779,,598495.0,,,,,,,,,,,,,1968,1960s
Cyprus,1967,2.889,,591308.0,,,,,,,,,,,,,1967,1960s
Cyprus,1966,3.01,,585309.0,,,,,,,,,,,,,1966,1960s
Cyprus,1965,3.133,,580966.0,,,,,,,,,,,,,1965,1960s
Cyprus,1964,3.249,,578625.0,,,,,,,,,,,,,1964,1960s
Cyprus,1963,3.346,,577913.0,,,,,,,,,,,,,1963,1960s
Cyprus,1962,3.421,,577691.0,,,,,,,,,,,,,1962,1960s
Cyprus,1961,3.471,,576395.0,,,,,,,,,,,,,1961,1960s
Cyprus,1960,3.5,,572930.0,,,,,,,,,,,,,1960,1960s
Czech Republic,2020,,,,2.63599991798401,60.2360000610352,44.7920058803897,,,,,,,,,,2020,NA
Czech Republic,2019,,24265.9892032481,10669709.0,2.71799993515015,59.9939994812012,44.7439048688513,,,,,,,,,,2019,2010s
Czech Republic,2018,1.71,23800.9748558483,10629928.0,2.80200004577637,59.7000007629395,44.6992197936626,,,,,,,,,,2018,2010s
Czech Republic,2017,1.69,23144.4087233262,10594438.0,2.80299997329712,59.1389999389648,44.526107731573,99.98681640625,99.9027099609375,99.9458236694336,99.98681640625,99.9027099609375,99.9458236694336,87.6156005859375,94.8569564819336,91.145149230957,2017,2010s
Czech Republic,2016,1.63,22065.4686395319,10566332.0,2.90100002288818,59.0270004272461,44.3648582768449,99.8718338012695,99.8044967651367,99.8392105102539,99.8330307006836,99.774040222168,99.8044586181641,86.3561630249023,94.3510818481445,90.2288589477539,2016,2010s
Czech Republic,2015,1.57,21560.8262336715,10546059.0,2.92499995231628,59.048999786377,44.2084068238136,99.871696472168,99.8268508911133,99.849983215332,99.8251495361328,99.7890090942383,99.8076629638672,85.578239440918,94.237922668457,89.7707138061523,2015,2010s
Czech Republic,2014,1.53,20498.7057499494,10525347.0,2.74900007247925,59.2120018005371,43.9523176509432,99.8529434204102,99.8555603027344,99.8542098999023,99.8148803710938,99.8161163330078,99.8154830932617,85.2496032714844,94.3108825683594,89.6333618164063,2014,2010s
Czech Republic,2013,1.46,20066.3755917313,10514272.0,3.02999997138977,59.4580001831055,44.0284532281325,99.8886108398438,99.8066711425781,99.8489685058594,99.8353805541992,99.7615203857422,99.7996520996094,84.7268981933594,93.89013671875,89.1595687866211,2013,2010s
Czech Republic,2012,1.45,20082.2511927375,10510785.0,3.04999995231628,58.8269996643066,43.7417623058295,99.9219284057617,99.8174209594727,99.8713989257813,99.8763427734375,99.7529067993164,99.8166580200195,83.6713485717773,93.7114486694336,88.5255432128906,2012,2010s
Czech Republic,2011,1.43,20269.4874310085,10496088.0,2.98900008201599,58.5579986572266,43.5182906040402,99.9034576416016,99.8227233886719,99.864501953125,99.837272644043,99.7924118041992,99.8156204223633,83.2271118164063,93.9448928833008,88.3989562988281,2011,2010s
Czech Republic,2010,1.51,19960.0684872157,10474410.0,3.09599995613098,58.9169998168945,43.2787099812143,99.8513870239258,99.8989181518555,99.8743362426758,99.7743301391602,99.8747711181641,99.8228225708008,82.5794677734375,93.794189453125,87.9936599731445,2010,2010s
Czech Republic,2009,1.51,19542.4692750929,10443936.0,3.11700010299683,58.3120002746582,43.3931951247017,99.8760070800781,99.8563613891602,99.8665313720703,99.783447265625,99.7951736450195,99.7891006469727,81.7112731933594,93.1870269775391,87.2494125366211,2009,2000s
Czech Republic,2008,1.51,20614.1976855063,10384603.0,3.17400002479553,56.2999992370605,43.4202265047612,99.8857192993164,99.8476104736328,99.8673782348633,99.8139877319336,99.7700881958008,99.7928619384766,80.0522613525391,92.6974029541016,86.137077331543,2008,2000s
Czech Republic,2007,1.45,20242.0992806842,10298828.0,3.58100008964539,56.201000213623,43.7064206667398,99.8975296020508,99.8649215698242,99.8818817138672,99.7779998779297,99.7995071411133,99.7883224487305,79.6304016113281,92.4415130615234,85.7760925292969,2007,2000s
Czech Republic,2006,1.34,19286.2559769381,10238905.0,3.76399993896484,56.265998840332,44.0953025890367,99.8836822509766,99.8762893676758,99.8801422119141,99.7621917724609,99.7975616455078,99.7791290283203,79.2586517333984,92.2425918579102,85.4778289794922,2006,2000s
Czech Republic,2005,1.29,18112.8675393284,10211216.0,3.9779999256134,56.5369987487793,44.1605759807399,,,,,,,,,,2005,2000s
Czech Republic,2004,1.23,17014.6946151392,10197101.0,4.44700002670288,56.257999420166,44.3620187015965,,,,,,,,,,2004,2000s
Czech Republic,2003,1.18,16238.1279390281,10193998.0,4.51300001144409,55.6119995117188,44.5640547934307,,,,,,,,,,2003,2000s
Czech Republic,2002,1.17,15671.8508458467,10196916.0,4.89599990844727,54.976001739502,44.2910663475353,,,,,,,,,,2002,2000s
Czech Republic,2001,1.15,15399.8926955896,10216605.0,4.87200021743774,54.6020011901855,44.4732595553917,,,,,,,,,,2001,2000s
Czech Republic,2000,1.15,14889.0699168483,10255063.0,5.2189998626709,54.8359985351563,44.5513629063745,,,,,,,,,,2000,2000s
Czech Republic,1999,1.13,14276.1831708286,10283860.0,5.31300020217896,54.1230010986328,44.5363162156709,,,,,,,,,,1999,1990s
Czech Republic,1998,1.16,14066.8969907949,10294373.0,5.55399990081787,52.939998626709,44.3349238717696,,,,,,,,,,1998,1990s
Czech Republic,1997,1.17,14103.8653283376,10304131.0,5.79300022125244,52.6479988098145,44.2320696010931,,,,,,,,,,1997,1990s
Czech Republic,1996,1.18,14162.0812652243,10315241.0,6.21600008010864,51.7750015258789,44.0408033142803,,,,,,,,,,1996,1990s
Czech Republic,1995,1.28,13566.9230445026,10327253.0,6.63800001144409,51.1080017089844,44.2961545201214,,,,,,,,,,1995,1990s
Czech Republic,1994,1.44,12730.9892884113,10333587.0,6.94500017166138,50.367000579834,44.4640953132872,,,,,,,,,,1994,1990s
Czech Republic,1993,1.67,12375.5458542296,10329855.0,7.79500007629395,48.6619987487793,44.420082740981,,,,,,,,,,1993,1990s
Czech Republic,1992,1.71,12380.7523421287,10319123.0,8.06799983978271,47.5359992980957,44.4221490940035,,,,,,,,,,1992,1990s
Czech Republic,1991,1.86,12456.5145647847,10308578.0,8.23200035095215,46.3489990234375,44.4062135289114,,,,58.3417587280273,78.7165222167969,67.9149780273438,,,,1991,1990s
Czech Republic,1990,1.9,14059.6691862221,10333355.0,,,44.488002327997,,,,,,,,,,1990,1990s
Czech Republic,1989,1.87,,10361068.0,,,,,,,,,,,,,1989,1980s
Czech Republic,1988,1.94,,10355276.0,,,,,,,,,,,,,1988,1980s
Czech Republic,1987,1.91,,10347318.0,,,,,,,,,,,,,1987,1980s
Czech Republic,1986,1.92,,10342227.0,,,,,,,,,,,,,1986,1980s
Czech Republic,1985,1.95,,10337118.0,,,,,,,,,,,,,1985,1980s
Czech Republic,1984,1.97,,10330213.0,,,,,,,,,,,,,1984,1980s
Czech Republic,1983,1.97,,10323856.0,,,,,,,,,,,,,1983,1980s
Czech Republic,1982,2.0,,10314826.0,,,,,,,,,,,,,1982,1980s
Czech Republic,1981,2.0,,10300591.0,,,,,,,,,,,,,1981,1980s
Czech Republic,1980,2.08,,10304193.0,,,,,,,,,,,,,1980,1980s
Czech Republic,1979,2.27,,10292341.0,,,,,,,,,,,,,1979,1970s
Czech Republic,1978,2.33,,10242098.0,,,,,,,,,,,,,1978,1970s
Czech Republic,1977,2.34,,10186755.0,,,,,,,,,,,,,1977,1970s
Czech Republic,1976,2.39,,10125939.0,,,,,,,,,,,,,1976,1970s
Czech Republic,1975,2.43,,10058620.0,,,,,,,,,,,,,1975,1970s
Czech Republic,1974,2.46,,9988459.0,,,,,,,,,,,,,1974,1970s
Czech Republic,1973,2.31,,9922266.0,,,,,,,,,,,,,1973,1970s
Czech Republic,1972,2.09,,9867632.0,,,,,,,,,,,,,1972,1970s
Czech Republic,1971,2.0,,9826815.0,,,,,,,,,,,,,1971,1970s
Czech Republic,1970,1.92,,9858071.0,,,,,,,,,,,,,1970,1970s
Czech Republic,1969,1.87,,9896580.0,,,,,,,,,,,,,1969,1960s
Czech Republic,1968,1.84,,9876346.0,,,,,,,,,,,,,1968,1960s
Czech Republic,1967,1.91,,9852899.0,,,,,,,,,,,,,1967,1960s
Czech Republic,1966,2.02,,9821040.0,,,,,,,,,,,,,1966,1960s
Czech Republic,1965,2.18,,9779358.0,,,,,,,,,,,,,1965,1960s
Czech Republic,1964,2.34,,9727804.0,,,,,,,,,,,,,1964,1960s
Czech Republic,1963,2.31,,9670685.0,,,,,,,,,,,,,1963,1960s
Czech Republic,1962,2.12,,9624660.0,,,,,,,,,,,,,1962,1960s
Czech Republic,1961,2.11,,9586651.0,,,,,,,,,,,,,1961,1960s
Czech Republic,1960,2.09,,9602006.0,,,,,,,,,,,,,1960,1960s
Germany,2020,,,,1.1690000295639,72.052001953125,46.3242333003633,,,,,,,,,,2020,NA
Germany,2019,,47446.7298463769,83132799.0,1.21000003814697,71.7470016479492,46.3226830029087,,,,,,,,,,2019,2010s
Germany,2018,1.57,47313.845816417,82905782.0,1.24899995326996,71.411003112793,46.3188993184296,100.0,100.0,100.0,96.1211700439453,96.5514068603516,96.3322525024414,80.1103210449219,86.9406814575195,83.4613037109375,2018,2010s
Germany,2017,1.57,46862.0419736416,82657002.0,1.27699995040894,71.3190002441406,46.4062179299339,,,,,,,,,,2017,2010s
Germany,2016,1.6,45844.6381197286,82348669.0,1.30799996852875,71.3099975585938,46.3673319262054,100.0,100.0,100.0,96.2129592895508,96.8296127319336,96.5136413574219,78.6063690185547,87.6301727294922,83.0064163208008,2016,2010s
Germany,2015,1.5,45208.062454025,81686611.0,1.39400005340576,70.9169998168945,46.2718995296026,100.0,100.0,100.0,96.4398422241211,97.0093765258789,96.7161178588867,78.3045120239258,88.1513671875,83.083366394043,2015,2010s
Germany,2014,1.47,44930.7921305433,80982500.0,1.42799997329712,70.5199966430664,46.1700074810417,100.0,100.0,100.0,96.5257034301758,97.0903396606445,96.7991485595703,77.9313430786133,88.3918914794922,82.9972076416016,2014,2010s
Germany,2013,1.42,44143.1278111535,80645605.0,1.44599997997284,70.7760009765625,46.0875856290751,100.0,100.0,100.0,96.361686706543,96.9991989135742,96.6717910766602,77.0654296875,87.8439483642578,82.3082504272461,2013,2010s
Germany,2012,1.41,44070.9085651782,80425823.0,1.56099998950958,70.2460021972656,45.8706526858792,100.0,100.0,100.0,96.3856582641602,97.0964508056641,96.7308578491211,76.4767303466797,87.9470901489258,82.04736328125,2012,2010s
Germany,2011,1.39,43969.7074500187,80274983.0,1.64499998092651,70.1190032958984,45.8445751326578,100.0,100.0,100.0,96.3666381835938,97.0821380615234,96.713623046875,75.9607391357422,87.8428115844727,81.7228622436523,2011,2010s
Germany,2010,1.39,41531.9341978689,81776930.0,1.64699995517731,70.0429992675781,45.5785411466902,100.0,100.0,100.0,96.1299819946289,96.9428176879883,96.5238418579102,75.1662902832031,87.4699478149414,81.1279907226563,2010,2010s
Germany,2009,1.36,39804.5722815573,81902307.0,1.682000041008,69.5210037231445,45.4539897752937,100.0,100.0,100.0,96.3602828979492,97.0770034790039,96.7073287963867,74.3816909790039,87.2623596191406,80.6187515258789,2009,2000s
Germany,2008,1.38,42101.0040357854,82110097.0,1.7849999666214,68.8720016479492,45.2506048648269,100.0,100.0,100.0,96.3851623535156,97.1188201904297,96.7395401000977,73.6714782714844,87.1130294799805,80.1641693115234,2008,2000s
Germany,2007,1.37,41621.5118402428,82266372.0,2.25799989700317,67.8450012207031,45.1981631975361,100.0,100.0,100.0,96.7584915161133,97.4354629516602,97.0852127075195,72.42333984375,86.2872085571289,79.1142120361328,2007,2000s
Germany,2006,1.33,40364.4632067864,82376451.0,2.26799988746643,68.0800018310547,45.0375983186996,100.0,100.0,100.0,96.6081237792969,97.2818832397461,96.9334335327148,70.9299011230469,85.2552490234375,77.8464736938477,2006,2000s
Germany,2005,1.34,38836.7757824923,82469422.0,2.37400007247925,67.786003112793,44.6812891595141,100.0,100.0,100.0,96.5074691772461,97.3251266479492,96.9008636474609,70.5457229614258,85.2571029663086,77.6236801147461,2005,2000s
Germany,2004,1.36,38532.7840538701,82516260.0,2.35500001907349,66.390998840332,44.5926775778248,100.0,100.0,100.0,97.563346862793,97.9570236206055,97.7540130615234,71.2605133056641,86.1753082275391,78.4840774536133,2004,2000s
Germany,2003,1.34,38076.9815087939,82534176.0,2.42499995231628,66.197998046875,44.5467899203848,,,,,,,,,,2003,2000s
Germany,2002,1.34,38366.6795456265,82488495.0,2.48699998855591,65.1460037231445,44.3102459171813,,,,,,,,,,2002,2000s
Germany,2001,1.35,38507.4737778722,82349925.0,2.6159999370575,64.6029968261719,44.0296722700481,,,,,,,,,,2001,2000s
Germany,2000,1.38,37934.4517828233,82211508.0,2.63700008392334,63.8320007324219,43.7290009251406,,,,,,,,,,2000,2000s
Germany,1999,1.36,36910.8327257826,82100243.0,2.86500000953674,63.3019981384277,43.5844932955148,,,,,,,,,,1999,1990s
Germany,1998,1.36,36250.5549565626,82047195.0,2.77999997138977,62.8300018310547,43.29358815136,,,,,,,,,,1998,1990s
Germany,1997,1.35,35540.2875272631,82034771.0,2.94199991226196,62.3839988708496,43.1337530598643,,,,,,,,,,1997,1990s
Germany,1996,1.3,34965.6844508481,81914831.0,2.93499994277954,61.7949981689453,42.9076168036948,,,,,,,,,,1996,1990s
Germany,1995,1.25,34786.728549099,81678051.0,3.17000007629395,60.826000213623,42.7807861619837,,,,,,,,,,1995,1990s
Germany,1994,1.24,34358.5719956026,81438348.0,3.26900005340576,60.3429985046387,42.6109746551161,,,,,,,,,,1994,1990s
Germany,1993,1.28,33672.5430228037,81156363.0,3.35899996757507,59.9690017700195,42.2895116591694,,,,,,,,,,1993,1990s
Germany,1992,1.29,34228.9984716111,80624598.0,3.42000007629395,59.3110008239746,42.2667775168281,,,,,,,,,,1992,1990s
Germany,1991,1.33,33839.4902602064,80013896.0,3.49600005149841,58.931999206543,42.0101968442644,,,,,,,,,,1991,1990s
Germany,1990,1.45,32430.3214294284,79433029.0,,,40.5992907535186,,,,,,,,,,1990,1990s
Germany,1989,1.42,31077.9224201516,78751283.0,,,,,,,,,,,,,1989,1980s
Germany,1988,1.46,30144.5916038413,78144619.0,,,,,,,,,,,,,1988,1980s
Germany,1987,1.43,29180.7898810966,77839920.0,,,,,,,,,,,,,1987,1980s
Germany,1986,1.43,28821.5296051313,77720436.0,,,,,,,,,,,,,1986,1980s
Germany,1985,1.37,28189.9244812393,77684873.0,,,,,,,,,,,,,1985,1980s
Germany,1984,1.29,27487.1110448966,77858685.0,,,,,,,,,,,,,1984,1980s
Germany,1983,1.33,26640.2218052123,78128282.0,,,,,,,,,,,,,1983,1980s
Germany,1982,1.41,26159.1461650743,78333366.0,,,,,,,,,,,,,1982,1980s
Germany,1981,1.43,26237.8749597375,78407907.0,,,,,,,,,,,,,1981,1980s
Germany,1980,1.44,26139.5269414729,78288576.0,,,,,,,,,,,,,1980,1980s
Germany,1979,1.38,25829.9054386459,78126350.0,,,,,,,,,,,,,1979,1970s
Germany,1978,1.38,24811.5569311067,78091820.0,,,,,,,,,,,,,1978,1970s
Germany,1977,1.4,24065.9500866655,78159814.0,,,,,,,,,,,,,1977,1970s
Germany,1976,1.45,23233.8445552772,78336950.0,,,,,,,,,,,,,1976,1970s
Germany,1975,1.45,22043.4514218371,78673554.0,,,,,,,,,,,,,1975,1970s
Germany,1974,1.51,22153.428625659,78967433.0,,,,,,,,,,,,,1974,1970s
Germany,1973,1.54,21966.5459679872,78936666.0,,,,,,,,,,,,,1973,1970s
Germany,1972,1.71,21031.0799161909,78688452.0,,,,,,,,,,,,,1972,1970s
Germany,1971,1.92,20260.6726962728,78312842.0,,,,,,,,,,,,,1971,1970s
Germany,1970,2.03,19681.3233856845,78169289.0,,,,,,,,,,,,,1970,1970s
Germany,1969,2.21,,77909682.0,,,,,,,,,,,,,1969,1960s
Germany,1968,2.38,,77294314.0,,,,,,,,,,,,,1968,1960s
Germany,1967,2.48,,76951336.0,,,,,,,,,,,,,1967,1960s
Germany,1966,2.53,,76600311.0,,,,,,,,,,,,,1966,1960s
Germany,1965,2.5,,75963695.0,,,,,,,,,,,,,1965,1960s
Germany,1964,2.54,,75318337.0,,,,,,,,,,,,,1964,1960s
Germany,1963,2.51,,74714353.0,,,,,,,,,,,,,1963,1960s
Germany,1962,2.44,,74025784.0,,,,,,,,,,,,,1962,1960s
Germany,1961,2.45,,73377632.0,,,,,,,,,,,,,1961,1960s
Germany,1960,2.37,,72814900.0,,,,,,,,,,,,,1960,1960s
Denmark,2020,,,,2.12199997901917,79.6139984130859,47.3738282724541,,,,,,,,,,2020,NA
Denmark,2019,,65820.2381026777,5818553.0,2.18600010871887,79.3460006713867,47.3717148293986,,,,,,,,,,2019,2010s
Denmark,2018,1.73,64271.8782657946,5793636.0,2.24300003051758,79.109001159668,47.3573980779871,,,,93.7607269287109,93.8576278686523,93.8091125488281,80.4235763549805,78.1285934448242,79.2777328491211,2018,2010s
Denmark,2017,1.75,63215.9980672126,5764980.0,2.21000003814697,78.9869995117188,47.3739265069084,,,,,,,,,,2017,2010s
Denmark,2016,1.79,61877.9764789002,5728010.0,2.53200006484985,78.8249969482422,47.3798238018583,,,,92.3210220336914,92.5734024047852,92.4495697021484,78.8106231689453,77.5475006103516,78.184440612793,2016,2010s
Denmark,2015,1.71,60402.1296439052,5683483.0,2.49699997901917,78.213996887207,47.0689454016499,,,,91.6284408569336,92.5057220458984,92.0675811767578,77.8096313476563,77.6887893676758,77.749137878418,2015,2010s
Denmark,2014,1.69,59437.947318035,5643475.0,2.48300004005432,78.2600021362305,47.283935880708,,,,91.5116271972656,91.4590682983398,91.4856109619141,76.3372116088867,77.3428192138672,76.8349990844727,2014,2010s
Denmark,2013,1.67,58788.0841616273,5614932.0,2.53999996185303,77.9929962158203,47.5984429054985,,,,99.7025604248047,98.5344390869141,99.5849380493164,76.502082824707,69.5163726806641,76.549072265625,2013,2010s
Denmark,2012,1.73,58487.7935424732,5591572.0,2.59400010108948,77.6969985961914,47.4108559184925,,,,99.523811340332,99.7628936767578,99.6436004638672,75.5357131958008,76.4671020507813,76.0023803710938,2012,2010s
Denmark,2011,1.75,58575.6078023978,5570572.0,2.40100002288818,77.7109985351563,47.2757635054145,,,,,,,74.8055114746094,76.1424331665039,75.4767608642578,2011,2010s
Denmark,2010,1.87,58041.3984363385,5547683.0,2.4210000038147,77.9710006713867,47.1310079408474,,,,,,,73.4337310791016,76.4354095458984,74.9399795532227,2010,2010s
Denmark,2009,1.84,57229.0398665344,5523095.0,2.58400011062622,77.1230010986328,47.0985893359064,,,,,,,73.4925384521484,80.8034896850586,74.9776077270508,2009,2000s
Denmark,2008,1.89,60504.7769609703,5493621.0,2.54699993133545,74.3570022583008,46.9466513254731,100.0,100.0,100.0,100.0,100.0,100.0,78.0977935791016,79.4719467163086,78.7898864746094,2008,2000s
Denmark,2007,1.84,61174.5416142733,5461438.0,2.96399998664856,73.5289993286133,46.9452445831124,,,,,,,75.4280014038086,77.0854263305664,76.2814102172852,2007,2000s
Denmark,2006,1.85,60892.7715824758,5437272.0,3.08800005912781,73.5810012817383,46.922528188765,,,,,,,,,,2006,2000s
Denmark,2005,1.8,58792.6604395229,5419432.0,3.18199992179871,72.9250030517578,46.7205154925975,,,,,,,,,,2005,2000s
Denmark,2004,1.78,57608.7372228203,5404523.0,3.2720000743866,73.036003112793,46.5358325803922,100.0,100.0,100.0,100.0,100.0,100.0,82.6315765380859,81.9512176513672,82.2784805297852,2004,2000s
Denmark,2003,1.76,56256.7557433867,5390574.0,3.29500007629395,73.5589981079102,46.3133793874219,100.0,100.0,100.0,99.4651336669922,100.0,99.7318801879883,83.8304901123047,84.523323059082,84.2631683349609,2003,2000s
Denmark,2002,1.72,56190.8112370978,5375931.0,3.21300005912781,73.3010025024414,46.4412543611867,,,,,,,,,,2002,2000s
Denmark,2001,1.74,56108.9590798817,5358783.0,3.54800009727478,71.0599975585938,46.571452993489,,,,,,,,,,2001,2000s
Denmark,2000,1.77,55850.6307584745,5339616.0,3.66799998283386,70.9940032958984,46.5124149596308,,,,,,,,,,2000,2000s
